EXPERIMENT	TYPE	EVENT	DIRECTION
TAF2	Exon	HsaEX0043424	UP
TAF2	Exon	HsaEX0040571	UP
TAF2	Exon	HsaEX0049952	UP
TAF2	Exon	HsaEX1030778	UP
TAF2	Exon	HsaEX0035017	UP
TAF2	Exon	HsaEX1020927	UP
TAF2	Exon	HsaEX0035530	UP
TAF2	Exon	HsaEX0074411	UP
TAF2	Exon	HsaEX0055118	UP
TAF2	Exon	HsaEX0014404	UP
TAF2	Exon	HsaEX0073100	UP
TAF2	Exon	HsaEX0036592	UP
TAF2	Exon	HsaEX0028144	UP
TAF2	Exon	HsaEX0025866	UP
TAF2	Exon	HsaEX0054866	UP
TAF2	Exon	HsaEX0032957	UP
TAF2	Exon	HsaEX0017953	UP
TAF2	Exon	HsaEX0006128	UP
TAF2	Exon	HsaEX1031255	UP
TAF2	Exon	HsaEX0029023	UP
TAF2	Exon	HsaEX0074239	UP
TAF2	Exon	HsaEX1029362	UP
TAF2	Exon	HsaEX0036495	UP
TAF2	Exon	HsaEX0073026	UP
TAF2	Exon	HsaEX0027842	UP
TAF2	Exon	HsaEX0073353	UP
TAF2	Exon	HsaEX0041994	UP
TAF2	Exon	HsaEX0049579	UP
TAF2	Exon	HsaEX0052293	UP
TAF2	Exon	HsaEX0048999	UP
TAF2	Exon	HsaEX0028262	UP
TAF2	Exon	HsaEX0031511	UP
TAF2	Exon	HsaEX0032262	UP
TAF2	Exon	HsaEX0061835	UP
TAF2	Exon	HsaEX1004490	UP
TAF2	Exon	HsaEX1018259	UP
TAF2	Exon	HsaEX0016877	UP
TAF2	Exon	HsaEX0013859	UP
TAF2	Exon	HsaEX0031113	UP
TAF2	Exon	HsaEX0019006	UP
TAF2	Exon	HsaEX0041993	UP
TAF2	Exon	HsaEX6060950	UP
TAF2	Exon	HsaEX0010064	UP
TAF2	Exon	HsaEX6006284	UP
TAF2	Exon	HsaEX0045458	UP
TAF2	Exon	HsaEX7109033	UP
TAF2	Exon	HsaEX0072191	UP
TAF2	Exon	HsaEX0036546	UP
TAF2	Exon	HsaEX0057591	UP
TAF2	Exon	HsaEX0024980	UP
TAF2	Exon	HsaEX0049580	UP
TAF2	Exon	HsaEX0022375	UP
TAF2	Exon	HsaEX0055282	UP
TAF2	Exon	HsaEX6086001	UP
TAF2	Exon	HsaEX0048992	UP
TAF2	Exon	HsaEX0016880	UP
TAF2	Exon	HsaEX0007144	UP
TAF2	Exon	HsaEX0027005	UP
TAF2	Exon	HsaEX0065630	UP
TAF2	Exon	HsaEX7006688	UP
TAF2	Exon	HsaEX0067729	UP
TAF2	Exon	HsaEX0056740	UP
TAF2	Exon	HsaEX0073392	UP
TAF2	Exon	HsaEX0055157	UP
TAF2	Exon	HsaEX6060949	UP
TAF2	Exon	HsaEX0037346	UP
TAF2	Exon	HsaEX0042005	UP
TAF2	Exon	HsaEX0030376	UP
TAF2	Exon	HsaEX6060948	UP
TAF2	Exon	HsaEX0023732	UP
TAF2	Exon	HsaEX0013089	UP
TAF2	Exon	HsaEX0067855	UP
TAF2	Exon	HsaEX0031175	UP
TAF2	Exon	HsaEX1034246	UP
TAF2	Exon	HsaEX0052085	UP
TAF2	Exon	HsaEX0040037	UP
TAF2	Exon	HsaEX6061688	UP
TAF2	Exon	HsaEX1008990	UP
TAF2	Exon	HsaEX0055494	UP
TAF2	Exon	HsaEX0043767	UP
TAF2	Exon	HsaEX0061606	UP
TAF2	Exon	HsaEX0061607	UP
TAF2	Exon	HsaEX6077217	UP
TAF2	Exon	HsaEX6077218	UP
TAF2	Exon	HsaEX6077214	UP
TAF2	Exon	HsaEX6077219	UP
TAF2	Exon	HsaEX1014045	UP
TAF2	Exon	HsaEX0045761	UP
TAF2	Exon	HsaEX0041743	UP
TAF2	Exon	HsaEX0074358	UP
TAF2	Exon	HsaEX0020727	UP
TAF2	Exon	HsaEX0041755	UP
TAF2	Exon	HsaEX1000645	UP
TAF2	Exon	HsaEX0004471	UP
TAF2	Exon	HsaEX0073977	UP
TAF2	Exon	HsaEX1031199	UP
TAF2	Exon	HsaEX6033327	UP
TAF2	Exon	HsaEX0011042	UP
TAF2	Exon	HsaEX0011453	UP
TAF2	Exon	HsaEX0061834	UP
TAF2	Exon	HsaEX0004243	UP
TAF2	Exon	HsaEX0073931	UP
TAF2	Exon	HsaEX6057871	UP
TAF2	Exon	HsaEX0011560	UP
TAF2	Exon	HsaEX0053013	UP
TAF2	Exon	HsaEX0036739	UP
TAF2	Exon	HsaEX0005922	UP
TAF2	Exon	HsaEX0040570	UP
TAF2	Exon	HsaEX0011460	UP
TAF2	Exon	HsaEX0025339	UP
TAF2	Exon	HsaEX0024644	UP
TAF2	Exon	HsaEX1035776	UP
TAF2	Exon	HsaEX0052871	UP
TAF2	Exon	HsaEX1045920	UP
TAF2	Exon	HsaEX0060986	UP
TAF2	Exon	HsaEX0057235	UP
TAF2	Exon	HsaEX0009594	UP
TAF2	Exon	HsaEX0071046	UP
TAF2	Exon	HsaEX0001744	UP
TAF2	Exon	HsaEX0030533	UP
TAF2	Exon	HsaEX0064579	UP
TAF2	Exon	HsaEX0057951	UP
TAF2	Exon	HsaEX0017957	UP
TAF2	Exon	HsaEX0062596	UP
TAF2	Exon	HsaEX0062508	UP
TAF2	Exon	HsaEX7109024	UP
TAF2	Exon	HsaEX0036591	UP
TAF2	Exon	HsaEX1014199	UP
TAF2	Exon	HsaEX0041427	UP
TAF2	Exon	HsaEX0019116	UP
TAF2	Exon	HsaEX0039874	UP
TAF2	Exon	HsaEX0026476	UP
TAF2	Exon	HsaEX7002603	UP
TAF2	Exon	HsaEX0012408	UP
TAF2	Exon	HsaEX0012454	UP
TAF2	Exon	HsaEX0043470	UP
TAF2	Exon	HsaEX0065160	UP
TAF2	Exon	HsaEX1027135	UP
TAF2	Exon	HsaEX1011825	UP
TAF2	Exon	HsaEX0010853	UP
TAF2	Exon	HsaEX0010746	UP
TAF2	Exon	HsaEX0030916	UP
TAF2	Exon	HsaEX0026806	UP
TAF2	Exon	HsaEX0073842	UP
TAF2	Exon	HsaEX1026425	UP
TAF2	Exon	HsaEX0001613	UP
TAF2	Exon	HsaEX0062017	UP
TAF2	Exon	HsaEX0047946	UP
TAF2	Exon	HsaEX0025442	UP
TAF2	Exon	HsaEX0074565	UP
TAF2	Exon	HsaEX0067368	UP
TAF2	Exon	HsaEX0063284	UP
TAF2	Exon	HsaEX1042577	UP
TAF2	Exon	HsaEX0039927	UP
TAF2	Exon	HsaEX1041797	UP
TAF2	Exon	HsaEX0040567	UP
TAF2	Exon	HsaEX6075925	UP
TAF2	Exon	HsaEX0002277	UP
TAF2	Exon	HsaEX0006440	UP
TAF2	Exon	HsaEX0016502	UP
TAF2	Exon	HsaEX0021625	UP
TAF2	Exon	HsaEX1006901	UP
TAF2	Exon	HsaEX0005500	UP
TAF2	Exon	HsaEX0018836	UP
TAF2	Exon	HsaEX0005903	UP
TAF2	Exon	HsaEX0052618	UP
TAF2	Exon	HsaEX0057789	UP
TAF2	Exon	HsaEX0019522	UP
TAF2	Exon	HsaEX0069288	UP
TAF2	Exon	HsaEX0059758	UP
TAF2	Exon	HsaEX0031916	UP
TAF2	Exon	HsaEX0036540	UP
TAF2	Exon	HsaEX0001737	UP
TAF2	Exon	HsaEX0023945	UP
TAF2	Exon	HsaEX0019468	UP
TAF2	Exon	HsaEX0007140	UP
TAF2	Exon	HsaEX0048998	UP
TAF2	Exon	HsaEX0073002	UP
TAF2	Exon	HsaEX0057234	UP
TAF2	Exon	HsaEX0011649	UP
TAF2	Exon	HsaEX0028782	UP
TAF2	Exon	HsaEX6083095	UP
TAF2	Exon	HsaEX0007738	UP
TAF2	Exon	HsaEX0007739	UP
TAF2	Exon	HsaEX0069548	UP
TAF2	Exon	HsaEX0010747	UP
TAF2	Exon	HsaEX0074409	UP
TAF2	Exon	HsaEX0037862	UP
TAF2	Exon	HsaEX0009678	UP
TAF2	Exon	HsaEX0056605	UP
TAF2	Exon	HsaEX0061697	UP
TAF2	Exon	HsaEX0066788	UP
TAF2	Exon	HsaEX7005833	UP
TAF2	Exon	HsaEX0034317	UP
TAF2	Exon	HsaEX0072136	UP
TAF2	Exon	HsaEX0054864	UP
TAF2	Exon	HsaEX0060046	UP
TAF2	Exon	HsaEX0058401	UP
TAF2	Exon	HsaEX0063438	UP
TAF2	Exon	HsaEX0073984	UP
TAF2	Exon	HsaEX0001238	UP
TAF2	Exon	HsaEX1030691	UP
TAF2	Exon	HsaEX1022230	UP
TAF2	Exon	HsaEX0046227	UP
TAF2	Exon	HsaEX0054849	UP
TAF2	Exon	HsaEX0048996	UP
TAF2	Exon	HsaEX0027788	UP
TAF2	Exon	HsaEX1015830	UP
TAF2	Exon	HsaEX0044642	UP
TAF2	Exon	HsaEX0036511	UP
TAF2	Exon	HsaEX0032370	UP
TAF2	Exon	HsaEX6097708	UP
TAF2	Exon	HsaEX0042045	UP
TAF2	Exon	HsaEX0058942	UP
TAF2	Exon	HsaEX1025726	UP
TAF2	Exon	HsaEX0046753	UP
TAF2	Exon	HsaEX1033039	UP
TAF2	Exon	HsaEX0042916	UP
TAF2	Exon	HsaEX0070368	UP
TAF2	Exon	HsaEX0019178	UP
TAF2	Exon	HsaEX1024204	UP
TAF2	Exon	HsaEX1026455	UP
TAF2	Exon	HsaEX0018121	UP
TAF2	Exon	HsaEX0013334	UP
TAF2	Exon	HsaEX0040712	UP
TAF2	Exon	HsaEX1019033	UP
TAF2	Exon	HsaEX0009604	UP
TAF2	Exon	HsaEX0005406	UP
TAF2	Exon	HsaEX0023878	UP
TAF2	Exon	HsaEX0013160	UP
TAF2	Exon	HsaEX0002674	UP
TAF2	Exon	HsaEX0005569	UP
TAF2	Exon	HsaEX0007416	UP
TAF2	Exon	HsaEX0010908	UP
TAF2	Exon	HsaEX0016470	UP
TAF2	Exon	HsaEX0018394	UP
TAF2	Exon	HsaEX0019272	UP
TAF2	Exon	HsaEX0023066	UP
TAF2	Exon	HsaEX0025875	UP
TAF2	Exon	HsaEX0027480	UP
TAF2	Exon	HsaEX0056512	UP
TAF2	Exon	HsaEX0073255	UP
TAF2	Exon	HsaEX0010540	UP
TAF2	Exon	HsaEX0033081	UP
TAF2	Exon	HsaEX1046138	UP
TAF2	Exon	HsaEX0048803	UP
TAF2	Exon	HsaEX1021140	UP
TAF2	Exon	HsaEX6074908	UP
TAF2	Exon	HsaEX1038313	UP
TAF2	Exon	HsaEX0001739	UP
TAF2	Exon	HsaEX1019505	UP
TAF2∆IDR	Exon	HsaEX0043424	UP
TAF2∆IDR	Exon	HsaEX0040571	UP
TAF2∆IDR	Exon	HsaEX0049952	UP
TAF2∆IDR	Exon	HsaEX1030778	UP
TAF2∆IDR	Exon	HsaEX0035017	UP
TAF2∆IDR	Exon	HsaEX1020927	UP
TAF2∆IDR	Exon	HsaEX0035530	UP
TAF2∆IDR	Exon	HsaEX0074411	UP
TAF2∆IDR	Exon	HsaEX0055118	UP
TAF2∆IDR	Exon	HsaEX0014404	UP
TAF2∆IDR	Exon	HsaEX0073100	UP
TAF2∆IDR	Exon	HsaEX0036592	UP
TAF2∆IDR	Exon	HsaEX0028144	UP
TAF2∆IDR	Exon	HsaEX0025866	UP
TAF2∆IDR	Exon	HsaEX0054866	UP
TAF2∆IDR	Exon	HsaEX0032957	UP
TAF2∆IDR	Exon	HsaEX0017953	UP
TAF2∆IDR	Exon	HsaEX0006128	UP
TAF2∆IDR	Exon	HsaEX1031255	UP
TAF2∆IDR	Exon	HsaEX0029023	UP
TAF2∆IDR	Exon	HsaEX0074239	UP
TAF2∆IDR	Exon	HsaEX1029362	UP
TAF2∆IDR	Exon	HsaEX0036495	UP
TAF2∆IDR	Exon	HsaEX0073026	UP
TAF2∆IDR	Exon	HsaEX0027842	UP
TAF2∆IDR	Exon	HsaEX0073353	UP
TAF2∆IDR	Exon	HsaEX0041994	UP
TAF2∆IDR	Exon	HsaEX0049579	UP
TAF2∆IDR	Exon	HsaEX0052293	UP
TAF2∆IDR	Exon	HsaEX0048999	UP
TAF2∆IDR	Exon	HsaEX0028262	UP
TAF2∆IDR	Exon	HsaEX0031511	UP
TAF2∆IDR	Exon	HsaEX0032262	UP
TAF2∆IDR	Exon	HsaEX0061835	UP
TAF2∆IDR	Exon	HsaEX1004490	UP
TAF2∆IDR	Exon	HsaEX1018259	UP
TAF2∆IDR	Exon	HsaEX0016877	UP
TAF2∆IDR	Exon	HsaEX0013859	UP
TAF2∆IDR	Exon	HsaEX0031113	UP
TAF2∆IDR	Exon	HsaEX0019006	UP
TAF2∆IDR	Exon	HsaEX0041993	UP
TAF2∆IDR	Exon	HsaEX6060950	UP
TAF2∆IDR	Exon	HsaEX0010064	UP
TAF2∆IDR	Exon	HsaEX6006284	UP
TAF2∆IDR	Exon	HsaEX0045458	UP
TAF2∆IDR	Exon	HsaEX7109033	UP
TAF2∆IDR	Exon	HsaEX0072191	UP
TAF2∆IDR	Exon	HsaEX0036546	UP
TAF2∆IDR	Exon	HsaEX0057591	UP
TAF2∆IDR	Exon	HsaEX0024980	UP
TAF2∆IDR	Exon	HsaEX0049580	UP
TAF2∆IDR	Exon	HsaEX0022375	UP
TAF2∆IDR	Exon	HsaEX0055282	UP
TAF2∆IDR	Exon	HsaEX6086001	UP
TAF2∆IDR	Exon	HsaEX0048992	UP
TAF2∆IDR	Exon	HsaEX0016880	UP
TAF2∆IDR	Exon	HsaEX0007144	UP
TAF2∆IDR	Exon	HsaEX0027005	UP
TAF2∆IDR	Exon	HsaEX0065630	UP
TAF2∆IDR	Exon	HsaEX7006688	UP
TAF2∆IDR	Exon	HsaEX0067729	UP
TAF2∆IDR	Exon	HsaEX0056740	UP
TAF2∆IDR	Exon	HsaEX0073392	UP
TAF2∆IDR	Exon	HsaEX0055157	UP
TAF2∆IDR	Exon	HsaEX6060949	UP
TAF2∆IDR	Exon	HsaEX0037346	UP
TAF2∆IDR	Exon	HsaEX0042005	UP
TAF2∆IDR	Exon	HsaEX0030376	UP
TAF2∆IDR	Exon	HsaEX6060948	UP
TAF2∆IDR	Exon	HsaEX0023732	UP
TAF2∆IDR	Exon	HsaEX0013089	UP
TAF2∆IDR	Exon	HsaEX0067855	UP
TAF2∆IDR	Exon	HsaEX0031175	UP
TAF2∆IDR	Exon	HsaEX1034246	UP
TAF2∆IDR	Exon	HsaEX0052085	UP
TAF2∆IDR	Exon	HsaEX0040037	UP
TAF2∆IDR	Exon	HsaEX6061688	UP
TAF2∆IDR	Exon	HsaEX1008990	UP
TAF2∆IDR	Exon	HsaEX0055494	UP
TAF2∆IDR	Exon	HsaEX0043767	UP
TAF2∆IDR	Exon	HsaEX0050487	UP
TAF2∆IDR	Exon	HsaEX0054587	UP
TAF2∆IDR	Exon	HsaEX0030068	UP
