EXPERIMENT	TYPE	EVENT	DIRECTION
HepG2-SRRM2-KD	Intron	HsaINT0053819	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1037636	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0027768	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0026927	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0031478	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0079062	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0151778	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1028006	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0067764	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0024105	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1032964	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1006372	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0022391	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1024702	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0017604	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0158757	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0028554	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0016260	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0102925	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0152271	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1026467	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0024294	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0067765	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0029725	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1047706	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1014379	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0115005	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0151362	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0025166	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0029046	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0025209	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0072146	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0029957	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1001601	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0095329	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0118116	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1029582	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0068654	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1023015	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0000255	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0006367	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0011937	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0016051	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0016227	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0025313	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0027083	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0027777	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0029635	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0034982	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0037806	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0044338	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0046204	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0046262	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0053799	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0055989	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0056309	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0058034	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0059520	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0060425	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0066445	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0071220	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0071951	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0072905	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0074214	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0074682	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0076681	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0080016	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0083805	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0096063	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0098067	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0098198	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0103302	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0106009	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0109057	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0109786	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0113182	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0116251	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0119502	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0119505	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0136685	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0140556	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0148622	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0151359	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0152988	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0164943	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0167025	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0169292	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0178700	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0185294	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0185430	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1004753	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1010017	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1010552	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1010660	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1013417	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1014566	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1015809	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1015820	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1024710	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1025198	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1025310	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1047109	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1037313	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0128112	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0016553	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0128123	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1019738	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0136039	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0068107	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0140128	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0031730	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0170814	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0168067	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0034109	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0099225	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0176117	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0052399	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1017880	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0069901	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1046473	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0163969	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0182574	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0018743	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0128124	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0128111	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0135832	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1030114	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1037826	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1012481	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1014802	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0036463	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1023038	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1008419	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0164679	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0016548	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0153239	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0018995	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0174384	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0177172	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0021807	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0131229	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0127473	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0128888	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0060711	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0183879	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1012524	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0083879	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1013891	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0061435	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0176103	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1007991	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0081405	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0127646	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0016549	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0135986	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1043139	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0151613	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0020606	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0065139	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0008350	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1023630	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0032633	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0118438	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1041309	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1044026	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0018481	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1025718	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1023654	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0188529	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1019475	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1033553	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1016168	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0112441	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0109793	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0131120	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0109445	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0141559	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1012979	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0057359	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1041819	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1045206	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0051723	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0109483	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0155937	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1017494	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1043664	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0185876	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0163076	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1000329	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0188138	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1048047	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0130000	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0065584	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1012985	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1014932	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0138606	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1025993	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1029778	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0010666	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0031905	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0184688	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0029707	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0056255	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0148822	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0097720	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1010486	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0093117	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1004881	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1006848	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1044242	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1040910	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0186683	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0021694	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0100633	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0111141	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1016809	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0102927	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1047721	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1012967	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1026596	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1047362	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0128113	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0173849	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1026230	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1047671	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1027305	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1000695	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0098063	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1005126	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1005095	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1027891	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0046670	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1013982	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0088106	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0062602	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0133900	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1008418	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1005288	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0027217	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0163713	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1045208	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0083459	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1035824	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1042082	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1022615	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0188132	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1025720	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0076308	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0055203	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1006252	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0062022	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1041885	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0185165	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0155949	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0148621	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1045279	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0068535	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0127217	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0011220	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0032386	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0016558	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0188405	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1022805	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0108915	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0053795	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0102102	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0148992	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0111874	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0187122	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1047944	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0031865	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1047769	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0111580	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1040572	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1003540	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1006846	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0108914	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0172710	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0178340	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0034921	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1044896	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1047676	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1012832	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0083505	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1044578	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0088690	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0159832	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0102933	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0125510	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0136444	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0168498	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0074495	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1007571	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1016962	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1037770	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1019498	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0052944	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0105008	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1047084	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0059131	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0067744	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1034871	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0066611	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1004982	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1041138	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1036597	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0023558	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0052176	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0152164	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0140389	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0097436	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0128921	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0076310	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0097967	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0144542	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1047857	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1038161	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1025719	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1002285	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0155856	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1022628	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1005500	DOWN
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA0004511-1/2	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA0009731-2/2	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA0005830-2/2	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA1021446-2/3	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA0007173-2/2	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA0001466-2/3	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA0005536-1/2	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA1004035-2/3	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA1004616-3/4	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA1012545-2/3	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA1022671-1/2	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA1026174-3/4	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA1000837-2/3	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA0007958-2/3	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA1004608-3/4	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA0004565-2/2	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA1032275-2/4	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA1044342-2/2	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA1043040-1/2	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA1063617-5/13	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA1064029-1/2	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA1039019-2/2	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA1058282-2/2	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA1002233-3/3	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA1044248-2/2	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA1020713-2/2	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA0003098-2/2	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA1004474-4/5	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA1001090-2/3	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA1020897-2/4	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA0000414-1/2	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA0009431-1/2	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA1029418-1/3	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA0008154-1/2	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA1031656-3/3	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA0004603-1/2	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA1042894-1/2	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA1063495-1/4	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA1043039-1/3	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA1032336-2/2	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA1022830-2/3	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA0002270-1/3	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA0006061-2/2	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA1044728-1/6	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA0003146-1/2	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA0004090-1/2	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA0000011-2/2	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA1008437-3/3	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA1059163-1/2	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA1045412-2/2	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA1012052-1/2	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA0004581-1/2	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA0007750-1/2	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA0009895-2/7	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA1009667-2/2	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA1061562-1/2	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA0007561-1/5	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA1063764-2/2	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA1022743-2/2	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA1062847-1/3	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA1035483-2/2	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA0004037-3/3	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA0004521-2/4	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA0000781-3/3	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA0007576-2/2	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA1033835-2/2	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA1037418-2/2	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA0002175-1/2	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA1001475-1/2	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA1024350-1/5	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA0001499-2/2	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA0007058-2/2	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA0009941-1/2	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA0007178-1/2	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA0005971-1/2	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA1063548-2/2	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA0008436-1/5	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA1003439-2/2	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA1062117-2/2	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA1054144-2/4	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA1050413-1/2	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA0000969-1/2	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA1005122-1/3	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA1062784-1/3	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA0005307-1/2	BOTH
